ep_len_mean,clipfrac,fps,time_elapsed,approxkl,policy_loss,total_timesteps,serial_timesteps,explained_variance,policy_entropy,true_reward,n_updates,ep_reward_mean,value_loss
250.0,0.036064,95551,211.27482151985168,0.003916369,-0.0031590518,8750000,87500,0.9301846474409103,3.8059375,0.09471009,350,23.677521953625256,0.0011929006
250.0,0.022412,101355,211.87295627593994,0.0030043817,-0.003826689,8775000,87750,0.9205073416233063,3.7966766,0.09444116,351,23.610289759105655,0.0020975568
250.0,0.038624,103248,212.45808362960815,0.0038305256,-0.0036181756,8800000,88000,0.9347204193472862,3.7870717,0.0944501,352,23.61252371916082,0.0013040062
250.0,0.0329,99736,213.04014992713928,0.0037391684,-0.004488571,8825000,88250,0.9220415577292442,3.7779121,0.09476732,353,23.691831665526202,0.001390151
250.0,0.016764,96726,213.62598371505737,0.0024270196,-0.0036124606,8850000,88500,0.9317796751856804,3.7697272,0.09426607,354,23.566516620885814,0.0013958644
250.0,0.035892002,101145,214.22978401184082,0.0038593293,-0.004735095,8875000,88750,0.9390651769936085,3.7615502,0.09445674,355,23.61418318307515,0.0011552674
249.49,0.053528,99902,214.8193235397339,0.0050441334,-0.0044701276,8900000,89000,0.9050171226263046,3.7544887,0.094268546,356,23.545011965493906,0.007174149
250.0,0.040696003,97123,215.42060208320618,0.0041978005,-0.0037945744,8925000,89250,0.926044151186943,3.7487442,0.094485596,357,23.621400340705005,0.0011981486
250.0,0.047892,99985,216.01887798309326,0.0047598234,-0.0037376315,8950000,89500,0.9299060106277466,3.7428231,0.0944195,358,23.604874997578154,0.0015695884
249.56,0.026844,99827,216.61622166633606,0.0037417032,-0.0040519186,8975000,89750,0.9104527533054352,3.737156,0.09422957,359,23.545000159582415,0.0068698414
250.0,0.033420004,100081,217.2029480934143,0.0038064676,-0.0041637546,9000000,90000,0.9242669939994812,3.7350605,0.094356716,360,23.589180898771446,0.0018023256
250.0,0.040028,96751,217.7965226173401,0.0040006386,-0.00437595,9025000,90250,0.9300312548875809,3.7347653,0.094494894,361,23.62372447716538,0.0016176833
250.0,0.021203998,115880,218.40988683700562,0.0028276253,-0.0041248803,9050000,90500,0.929278738796711,3.7319622,0.09442858,362,23.60714097810327,0.0020113739
250.0,0.026047999,104268,218.96023750305176,0.00330402,-0.004201281,9075000,90750,0.9260835275053978,3.7274303,0.09419837,363,23.549592598273534,0.0033886612
250.0,0.046376,97177,219.5375247001648,0.004646813,-0.003944161,9100000,91000,0.9079475179314613,3.7216358,0.09457451,364,23.643628473774296,0.0019781687
249.52,0.042751998,100134,220.1365146636963,0.0043748827,-0.003609246,9125000,91250,0.9109052866697311,3.715762,0.095108226,365,23.757047659920353,0.005484205
250.0,0.030283999,102303,220.72003960609436,0.0035769779,-0.0037764818,9150000,91500,0.9093753322958946,3.7114818,0.09518304,366,23.79575927156082,0.0010843117
249.58,0.020055998,102938,221.29878735542297,0.002898327,-0.0039266376,9175000,91750,0.928684912621975,3.7101283,0.09434626,367,23.57557604280999,0.0059213005
250.0,0.027848002,98166,221.88368201255798,0.003393627,-0.004217514,9200000,92000,0.913893885910511,3.708099,0.094897054,368,23.724263224564492,0.0015080192
250.0,0.027504,100889,222.47572660446167,0.0032394368,-0.004513045,9225000,92250,0.9345045536756516,3.7002099,0.094700314,369,23.67507726483862,0.0011956987
250.0,0.036544003,97272,223.06558513641357,0.004002829,-0.004470222,9250000,92500,0.9294837489724159,3.6952293,0.09496483,370,23.74121030136035,0.0011250929
249.41,0.031311996,97477,223.65446949005127,0.0036614265,-0.0037505203,9275000,92750,0.9035249650478363,3.6898446,0.09429475,371,23.54806192437187,0.007245481
250.0,0.05862,96544,224.25094866752625,0.0052356445,-0.0039860844,9300000,93000,0.8991659283638,3.683509,0.094377264,372,23.594314213315958,0.003636036
248.47,0.046032004,97838,224.84751439094543,0.0053683883,-0.004434577,9325000,93250,0.8732684552669525,3.6794846,0.09426082,373,23.52036303043016,0.015046482
250.0,0.019256,96649,225.45549249649048,0.0026200588,-0.003929138,9350000,93500,0.9267704710364342,3.6792526,0.09489351,374,23.723374792779797,0.0011573243
250.0,0.045352,97911,226.04933619499207,0.004468697,-0.004776296,9375000,93750,0.9243822768330574,3.6737487,0.094548896,375,23.637224046308546,0.0017662246
250.0,0.053912003,107512,226.65051889419556,0.004668222,-0.003438462,9400000,94000,0.9265593215823174,3.6632419,0.09464017,376,23.660041454981545,0.0012816418
250.0,0.019456003,94853,227.21837782859802,0.0028108808,-0.0040323837,9425000,94250,0.9239532127976418,3.6536152,0.09488434,377,23.721085593955358,0.0011413912
249.32,0.05444,96187,227.8249728679657,0.005501054,-0.00448066,9450000,94500,0.8991538807749748,3.6450787,0.09443793,378,23.593880499610677,0.008004523
250.0,0.05967601,107888,228.42557835578918,0.0048961053,-0.0023052623,9475000,94750,0.9299911931157112,3.6402526,0.09462146,379,23.655362630266463,0.0011384689
250.0,0.035168003,104142,228.99872469902039,0.003442098,-0.003480345,9500000,95000,0.9206441417336464,3.6337528,0.094499655,380,23.624913876279024,0.0014014903
250.0,0.024492001,114149,229.58000087738037,0.0030446744,-0.003959845,9525000,95250,0.9177592098712921,3.6298192,0.0947617,381,23.690426470180974,0.001524463
250.0,0.024572,98667,230.13182663917542,0.0030095782,-0.0036382922,9550000,95500,0.9308072105050087,3.6266289,0.09483498,382,23.70874331631145,0.0010964123
250.0,0.03496,104119,230.71635961532593,0.0035561428,-0.0044808188,9575000,95750,0.9243513345718384,3.618454,0.09440668,383,23.601670138835033,0.0016990276
250.0,0.022335997,102083,231.29622769355774,0.0030196845,-0.0037743219,9600000,96000,0.9417419694364071,3.6127312,0.094803505,384,23.700878227470675,0.00092116464
250.0,0.042316,98525,231.8851673603058,0.0044106836,-0.00400393,9625000,96250,0.9256034642457962,3.6066735,0.09484741,385,23.711853554404808,0.0012153678
249.31,0.067432,103060,232.48563814163208,0.0065317014,-0.0056349994,9650000,96500,0.9077279418706894,3.6,0.09464868,386,23.63265166642843,0.006495261
250.0,0.038071997,99545,233.07244396209717,0.0038878978,-0.003519273,9675000,96750,0.9320727065205574,3.5954044,0.09495404,387,23.73851085842849,0.0010816759
250.0,0.029504001,101314,233.66857266426086,0.0034968667,-0.0042259954,9700000,97000,0.9320501759648323,3.5868416,0.09480445,388,23.70111455308652,0.0012233274
249.42,0.048432,96395,234.25883054733276,0.004977334,-0.004656091,9725000,97250,0.8874153941869736,3.578225,0.09462778,389,23.63942033597501,0.008233579
250.0,0.037184,96712,234.8623547554016,0.0039392584,-0.0037198807,9750000,97500,0.9087819159030914,3.5738664,0.0948625,390,23.715625411173313,0.0017903621
250.0,0.05032,99632,235.46470880508423,0.004637263,-0.0037609928,9775000,97750,0.9040490761399269,3.5684254,0.09443484,391,23.60870789480652,0.0023109037
249.53,0.025543999,103352,236.06922149658203,0.0034543716,-0.004606315,9800000,98000,0.9074853658676147,3.563764,0.09485184,392,23.69515950336587,0.0072952076
250.0,0.036404002,98179,236.65338492393494,0.003775069,-0.0042546308,9825000,98250,0.9364102631807327,3.5588372,0.09436618,393,23.591547619084814,0.0018491952
250.0,0.039232004,98360,237.2558445930481,0.0040362426,-0.0029165167,9850000,98500,0.9365797117352486,3.5524223,0.09482943,394,23.707358840572414,0.0012072178
250.0,0.048352003,103515,237.85522723197937,0.004578705,-0.0025538006,9875000,98750,0.9408525936305523,3.5456805,0.09526916,395,23.81729079973884,0.0010352473
250.0,0.033131998,100992,238.4448688030243,0.0036405523,-0.0032811582,9900000,99000,0.939111340790987,3.5376778,0.094898105,396,23.724527631768723,0.0009971953
250.0,0.033036,101575,239.03644800186157,0.0036607385,-0.0043563484,9925000,99250,0.914978489279747,3.5306098,0.09489993,397,23.724982656226494,0.0015630123
250.0,0.036764,101032,239.62160778045654,0.0040968703,-0.004884771,9950000,99500,0.9258221983909607,3.526856,0.09466821,398,23.667052685687086,0.0014951102
250.0,0.029716,100715,240.2028501033783,0.0033930964,-0.0041517206,9975000,99750,0.9275192990899086,3.5220757,0.09474191,399,23.68547926417552,0.0013051312
249.45,0.027144,102054,240.7900586128235,0.003442546,-0.0038073738,10000000,100000,0.918846845626831,3.516708,0.094612405,400,23.6280088311655,0.0060653286
249.41,0.023028001,102002,241.3712956905365,0.0030744812,-0.004552434,10025000,100250,0.9134356454014778,3.514516,0.094206564,401,23.533101779022545,0.0068554645
250.0,0.043491997,103225,241.9541437625885,0.00441676,-0.00377727,10050000,100500,0.9124971032142639,3.5143619,0.09467612,402,23.669030403735814,0.001733467
250.0,0.034276,99120,242.53413724899292,0.003832457,-0.0045929793,10075000,100750,0.9335263147950172,3.5121582,0.09535974,403,23.83993654497317,0.00082464505
250.0,0.028724,108250,243.1317663192749,0.0035367324,-0.0040465416,10100000,101000,0.9357642456889153,3.5056717,0.09561569,404,23.9039236370055,0.0006408376
250.0,0.031715997,100920,243.71685934066772,0.0039249784,-0.0045099994,10125000,101250,0.9289070814847946,3.4939952,0.0948752,405,23.71880217301368,0.0018301841
250.0,0.056972004,99070,244.3099491596222,0.0051052235,-0.0040904805,10150000,101500,0.9323499649763107,3.4866035,0.09503658,406,23.759143515879988,0.0013714947
250.0,0.029140001,104485,244.9048547744751,0.0035476536,-0.0041389926,10175000,101750,0.9293600767850876,3.479913,0.09469956,407,23.674891556627408,0.0022563748
250.0,0.018539999,104751,245.493328332901,0.0024396249,-0.00432864,10200000,102000,0.9287896230816841,3.4773545,0.095079914,408,23.76997696305625,0.001539617
249.57,0.046836,101286,246.07055807113647,0.004516215,-0.0035943459,10225000,102250,0.9162654206156731,3.473549,0.09461341,409,23.633765919682627,0.005880481
249.57,0.02196,109740,246.65396928787231,0.002665992,-0.0031002588,10250000,102500,0.9227558821439743,3.469911,0.09474315,410,23.6693190104363,0.0060214256
250.0,0.043320004,104708,247.2161159515381,0.0045490214,-0.0038146314,10275000,102750,0.9262173846364021,3.4655406,0.09512691,411,23.781728252126197,0.0009774567
249.36,0.023476,102305,247.80318307876587,0.0031445373,-0.0039400435,10300000,103000,0.8992950990796089,3.4587703,0.09485853,412,23.69402657814906,0.0066683018
250.0,0.031240001,104223,248.39139604568481,0.0035908422,-0.004334284,10325000,103250,0.9330910071730614,3.4545505,0.094943106,413,23.735774965703023,0.0009914677
250.0,0.018736001,106041,248.96503925323486,0.0026804362,-0.00416967,10350000,103500,0.9112555906176567,3.4514701,0.095043056,414,23.760765486627353,0.0015387154
249.03,0.036611997,99933,249.53915309906006,0.004224916,-0.0042482005,10375000,103750,0.8908911049365997,3.4468446,0.09399053,415,23.47581376025686,0.010594582
250.0,0.036876,100449,250.14193391799927,0.0039576762,-0.0042152633,10400000,104000,0.9372486844658852,3.4425464,0.09475331,416,23.688327489408255,0.0012415786
250.0,0.023936,98408,250.7354817390442,0.0030987235,-0.0037883823,10425000,104250,0.9481087513267994,3.4367516,0.095070146,417,23.76753703432536,0.0008103613
250.0,0.028600002,97768,251.3394820690155,0.0033189035,-0.0036158834,10450000,104500,0.9151191860437393,3.4307435,0.09531693,418,23.829232439006738,0.0010174406
250.0,0.061859995,101536,251.93703651428223,0.005130289,-0.0028627138,10475000,104750,0.9182879403233528,3.4267986,0.09492297,419,23.73074452900677,0.001485544
250.0,0.025872001,99141,252.5371172428131,0.003187708,-0.0037261094,10500000,105000,0.9290000721812248,3.4227042,0.09500215,420,23.75053786678589,0.0013646691
249.4,0.030035999,99310,253.15533828735352,0.0035943333,-0.004572657,10525000,105250,0.9263921529054642,3.4191437,0.09460455,421,23.63028592151968,0.005580906
250.0,0.041203998,99689,253.75893592834473,0.004194868,-0.0042511853,10550000,105500,0.9330212846398354,3.4157798,0.0954263,422,23.856573359396133,0.00087097764
250.0,0.029407999,95391,254.36337327957153,0.0035628849,-0.0050376737,10575000,105750,0.9093069285154343,3.4114196,0.09464333,423,23.66083130732877,0.0030985384
250.0,0.019372001,96293,254.97351169586182,0.002752102,-0.0036827836,10600000,106000,0.9182810559868813,3.4063954,0.09488959,424,23.722396897011205,0.0016252203
250.0,0.059416004,95873,255.57879948616028,0.0050903987,-0.004277923,10625000,106250,0.9292613193392754,3.4003086,0.09491092,425,23.727731010369027,0.0017517777
250.0,0.061512,98925,256.18646454811096,0.0054672016,-0.0024371073,10650000,106500,0.9376931600272655,3.3943157,0.0952839,426,23.820976553668732,0.00089495454
250.0,0.044327997,93744,256.79268765449524,0.004674415,-0.003923751,10675000,106750,0.9453607574105263,3.390551,0.0948867,427,23.7216719533017,0.00084514485
249.34,0.055728,93784,257.4092695713043,0.004859154,-0.00424916,10700000,107000,0.8643135130405426,3.3913543,0.09485721,428,23.697864690684945,0.011842889
249.44,0.022704,99721,258.0207908153534,0.003267773,-0.0042318,10725000,107250,0.9009261429309845,3.3919215,0.09492027,429,23.71079703550582,0.008826329
250.0,0.087876,99619,258.630499124527,0.0067568854,-0.0040843473,10750000,107500,0.9287220686674118,3.3899632,0.09522269,430,23.805671072020196,0.0010852177
250.0,0.036756,93919,259.2374794483185,0.003955644,-0.0041638305,10775000,107750,0.9282110631465912,3.3857474,0.0952679,431,23.81697563979542,0.00088442926
248.96,0.055895995,95102,259.83980202674866,0.0054428056,-0.0045306394,10800000,108000,0.9096733629703522,3.3804665,0.09485708,432,23.678595068416325,0.011071688
250.0,0.03998,98812,260.4446966648102,0.0043230588,-0.0044963453,10825000,108250,0.9242370650172234,3.3782501,0.09479438,433,23.698591859612208,0.0014470431
249.43,0.039664,97403,261.05140376091003,0.0040539824,-0.004287164,10850000,108500,0.9319251924753189,3.3732638,0.09507084,434,23.741402521276612,0.004712454
250.0,0.034784,105994,261.65158772468567,0.0037515752,-0.0045574186,10875000,108750,0.9055504947900772,3.3693757,0.094920315,435,23.730079622103368,0.0013310498
250.0,0.053460002,101964,262.22492814064026,0.0049002646,-0.0043466636,10900000,109000,0.919846311211586,3.3647275,0.095401905,436,23.8504750514566,0.0010619073
250.0,0.037683997,96759,262.81729221343994,0.0041887565,-0.0038240042,10925000,109250,0.935557559132576,3.3603058,0.09504658,437,23.76164510607254,0.0015496897
250.0,0.049548004,101535,263.42830204963684,0.0048154327,-0.0044021066,10950000,109500,0.9318174049258232,3.3560987,0.09500556,438,23.75139051903505,0.0021287077
249.17,0.032980002,98032,264.01963233947754,0.00388875,-0.0048814267,10975000,109750,0.8916599825024605,3.352157,0.094484895,439,23.586666501993314,0.009150585
249.14,0.034783997,96801,264.61803102493286,0.003999818,-0.0036497533,11000000,110000,0.8572782278060913,3.3505375,0.094981164,440,23.72645919365139,0.014739523
250.0,0.038383998,103227,265.21921277046204,0.0037961167,-0.0031182473,11025000,110250,0.9081364721059799,3.3473225,0.09504528,441,23.7613209537114,0.0017329955
250.0,0.044528,101445,265.81014013290405,0.004678172,-0.0045444747,11050000,110500,0.9211525842547417,3.3446221,0.09488786,442,23.721966760822106,0.0056000473
250.0,0.049988,102518,266.40857219696045,0.004628514,-0.0042902916,11075000,110750,0.9305429384112358,3.3414655,0.095102705,443,23.775675686998294,0.0010569093
250.0,0.021156,98004,267.00727462768555,0.0027760712,-0.0042449296,11100000,111000,0.9323683306574821,3.3357563,0.09496488,444,23.74122010077117,0.0009509682
250.0,0.034048,104973,267.6252932548523,0.0038508563,-0.004348153,11125000,111250,0.9329575970768929,3.3289275,0.09500131,445,23.75032553559402,0.0011009197
250.0,0.016104002,101649,268.20261788368225,0.0023554447,-0.004068809,11150000,111500,0.9364884495735168,3.3209,0.09501361,446,23.753404352571817,0.00096186873
250.0,0.028692001,101772,268.78836965560913,0.0035304278,-0.0041168006,11175000,111750,0.9279317930340767,3.3114731,0.09513476,447,23.783690468377028,0.0011202309
250.0,0.022064,100624,269.37496304512024,0.0030557788,-0.0044550276,11200000,112000,0.909314937889576,3.3020835,0.095119186,448,23.77979744714219,0.001611186
250.0,0.029692,100459,269.98231387138367,0.0035465346,-0.0042503504,11225000,112250,0.9422097913920879,3.2929673,0.09503481,449,23.75869972242159,0.00092432054
250.0,0.029848,104074,270.5919580459595,0.0036570407,-0.004549459,11250000,112500,0.9260046035051346,3.2856655,0.094927624,450,23.731908259344053,0.0022802963
250.0,0.030092001,102459,271.1803071498871,0.0036208406,-0.0043786084,11275000,112750,0.9381203539669514,3.279005,0.09516758,451,23.79189275742392,0.0009148611
250.0,0.044363998,99054,271.77036237716675,0.004524225,-0.004419569,11300000,113000,0.9398237876594067,3.27266,0.09543275,452,23.85818880444538,0.000757099
250.0,0.0643,102160,272.3583388328552,0.005715397,-0.0033077863,11325000,113250,0.9156327322125435,3.268376,0.09516868,453,23.7921714916185,0.0012084764
250.0,0.045212,103403,272.9476947784424,0.004560408,-0.0044555804,11350000,113500,0.9340411350131035,3.2638314,0.09521691,454,23.804224610508538,0.001041716
250.0,0.025683999,96835,273.5487267971039,0.0030478253,-0.0043670796,11375000,113750,0.927180752158165,3.257492,0.09572088,455,23.930219140839764,0.0008440448
250.0,0.036636,103338,274.14942026138306,0.0036345045,-0.0044857347,11400000,114000,0.9321228116750717,3.247834,0.09559261,456,23.89815236389986,0.00075016863
249.57,0.030671999,97125,274.75736117362976,0.0036857831,-0.0036615669,11425000,114250,0.910768948495388,3.2388406,0.09518873,457,23.77803417626128,0.0057009663
250.0,0.053756006,103032,275.3651258945465,0.0052054827,-0.004284332,11450000,114500,0.933419831097126,3.2327008,0.09536401,458,23.84100228975527,0.0010781996
250.0,0.013000001,100889,275.9559223651886,0.0020016911,-0.0044744452,11475000,114750,0.9469893760979176,3.2228363,0.095334105,459,23.83352346680738,0.00069849845
249.5,0.042115998,98549,276.54883456230164,0.0045942036,-0.0041449405,11500000,115000,0.8743725270032883,3.2132354,0.09515651,460,23.77662275306415,0.007084311
250.0,0.023711998,97436,277.14206409454346,0.003235253,-0.00413938,11525000,115250,0.9335739836096764,3.2056904,0.09493006,461,23.732513624834827,0.0017245881
250.0,0.046676,96756,277.7446837425232,0.0046085175,-0.0030802307,11550000,115500,0.9537686705589294,3.195697,0.09498006,462,23.74501380687114,0.0009284355
250.0,0.022556001,96100,278.34925723075867,0.0029997139,-0.0038633025,11575000,115750,0.9417191445827484,3.1849327,0.095051944,463,23.762985565948767,0.0010353841
250.0,0.02382,98561,278.95996022224426,0.0030811108,-0.0043629734,11600000,116000,0.9389462396502495,3.1750839,0.0952579,464,23.81447422166704,0.0013564987
250.0,0.017827999,99860,279.55828976631165,0.002614792,-0.003997088,11625000,116250,0.9326151832938194,3.1695318,0.095343195,465,23.835797290032495,0.0013023668
250.0,0.028504,98702,280.15375900268555,0.0036543445,-0.004899212,11650000,116500,0.9223576858639717,3.1641805,0.09563876,466,23.909692304150667,0.00094838906
250.0,0.071128,94452,280.75071477890015,0.006069607,-0.0024892096,11675000,116750,0.9395812638103962,3.16039,0.0952515,467,23.81287526118802,0.0007969007
250.0,0.027468001,101443,281.3626344203949,0.0035924942,-0.0033392962,11700000,117000,0.9377405047416687,3.1546915,0.09531837,468,23.82958952161367,0.0012447594
250.0,0.031572,100962,281.96054697036743,0.003715096,-0.004791964,11725000,117250,0.9376285076141357,3.1485777,0.095185325,469,23.796331362616037,0.0009891954
250.0,0.020087998,98015,282.56025314331055,0.002526012,-0.0054133856,11750000,117500,0.9280748888850212,3.1469085,0.09532172,470,23.83042791349231,0.0010080052
249.37,0.043380003,101784,283.1678743362427,0.0047472757,-0.0054415036,11775000,117750,0.8919362649321556,3.1455808,0.09497227,471,23.729775348772527,0.008199124
250.0,0.0357,101397,283.7731029987335,0.0037815757,-0.0034730346,11800000,118000,0.9046593680977821,3.1468186,0.094791114,472,23.697778042425853,0.003200686
250.0,0.024244001,100645,284.3583846092224,0.0032495554,-0.0040019085,11825000,118250,0.9410330541431904,3.1445847,0.09525784,473,23.8144626255217,0.0008766994
250.0,0.034124006,96670,284.9525337219238,0.0037251785,-0.0038315512,11850000,118500,0.9410538151860237,3.138695,0.095005654,474,23.751416160662192,0.001531496
250.0,0.034212,99201,285.567001581192,0.0037609148,-0.0038877924,11875000,118750,0.8808591067790985,3.1332407,0.09497791,475,23.744478567799597,0.0044952207
250.0,0.046104003,95485,286.15311884880066,0.0045179552,-0.0044565997,11900000,119000,0.9503492377698421,3.1282725,0.09504616,476,23.761538850724463,0.0008579908
250.0,0.056588,101520,286.7553584575653,0.005244808,-0.0040019676,11925000,119250,0.9427424408495426,3.1220067,0.09505579,477,23.76394920463208,0.0010071965
250.0,0.037871998,99189,287.35150170326233,0.004226055,-0.0042583067,11950000,119500,0.9445893168449402,3.116075,0.09489053,478,23.72263163312222,0.00090812205
250.0,0.023684,99682,287.9575791358948,0.0031492412,-0.004753911,11975000,119750,0.9478271082043648,3.1109707,0.09503718,479,23.759296838152224,0.0010787327
250.0,0.045856,109905,288.55348324775696,0.0043189325,-0.004358177,12000000,120000,0.9340298473834991,3.103088,0.095493205,480,23.873301469762808,0.00074421894
250.0,0.023624,100678,289.12578105926514,0.0026670625,-0.0043925224,12025000,120250,0.941932924091816,3.0946727,0.0953922,481,23.848049036473967,0.0007395985
250.0,0.056695998,93343,289.7273268699646,0.0050994963,-0.004379984,12050000,120500,0.9509765617549419,3.0885358,0.09521779,482,23.804445406785234,0.0006146649
250.0,0.0427,96413,290.3342809677124,0.0043954197,-0.0036557026,12075000,120750,0.932534359395504,3.0799253,0.09523019,483,23.80754920371575,0.00090461934
250.0,0.043419994,97161,290.9404556751251,0.0042918194,-0.0032614297,12100000,121000,0.935014396905899,3.0731044,0.09523305,484,23.8082644138427,0.0010303446
250.0,0.047636,98086,291.5424680709839,0.0049792444,-0.0049711703,12125000,121250,0.9023813828825951,3.0681815,0.094746634,485,23.686655640401877,0.0035289167
248.94,0.028424,98583,292.14426946640015,0.0032492268,-0.0044733016,12150000,121500,0.9282442256808281,3.0637233,0.09490578,486,23.733877840404165,0.011906443
250.0,0.022832,94575,292.7441780567169,0.0031094227,-0.0037130553,12175000,121750,0.9337591081857681,3.062533,0.09491907,487,23.729767597474858,0.0012295719
249.29,0.045112,96355,293.3548471927643,0.0044737128,-0.0037268181,12200000,122000,0.9185730963945389,3.0589094,0.09481451,488,23.68920481203124,0.008652814
250.0,0.03458,102178,293.9548034667969,0.0039516715,-0.004443497,12225000,122250,0.9353164732456207,3.0533376,0.09524198,489,23.81049406636972,0.0009390724
250.0,0.034652,104364,294.5479943752289,0.0039754324,-0.00439089,12250000,122500,0.9344417676329613,3.0435672,0.094930515,490,23.732629304486327,0.0011821578
250.0,0.036656,97703,295.13529539108276,0.0040046247,-0.0046902266,12275000,122750,0.9267640858888626,3.035252,0.09498413,491,23.74603231605288,0.0013171885
250.0,0.025548,97909,295.7447006702423,0.0030968892,-0.0047820825,12300000,123000,0.9435720480978489,3.0316434,0.09484612,492,23.711530655150128,0.0008721346
249.3,0.028244,97195,296.34710240364075,0.003647006,-0.0026968126,12325000,123250,0.8654105961322784,3.0278687,0.0946089,493,23.674554160383995,0.02453564
250.0,0.047044,96214,296.9547221660614,0.0047005475,-0.0037416066,12350000,123500,0.9363578632473946,3.0252538,0.0952036,494,23.80090063443291,0.0010684843
250.0,0.029668,95806,297.56109046936035,0.0034973682,-0.0037706133,12375000,123750,0.9277260974049568,3.02174,0.09536829,495,23.84207384318375,0.0010472764
249.47,0.029711997,95434,298.1667363643646,0.0039361967,-0.004625749,12400000,124000,0.8723694533109665,3.0180757,0.0949582,496,23.736730226813815,0.0112012755
250.0,0.03218,95775,298.77736735343933,0.0034894284,-0.0038280473,12425000,124250,0.930204801261425,3.015412,0.09516179,497,23.790447756098583,0.0013125477
250.0,0.045243997,105729,299.38637685775757,0.0043078675,-0.0027615768,12450000,124500,0.9390918873250484,3.0107093,0.09530356,498,23.825887035698614,0.00090137415
250.0,0.040988002,95775,299.9711322784424,0.0041713016,-0.0039275945,12475000,124750,0.9524576961994171,3.008162,0.09518866,499,23.79716391398222,0.00074789335
250.0,0.02004,97284,300.5761036872864,0.0025066407,-0.0045304284,12500000,125000,0.9521957077085972,3.0029683,0.0950262,500,23.756549670909298,0.0009486788
250.0,0.032484002,98213,301.19205021858215,0.0039759777,-0.004156748,12525000,125250,0.923555389046669,2.9964268,0.09566977,501,23.917442178865894,0.0008423538
250.0,0.037156,93992,301.79998230934143,0.0040073968,-0.0045660087,12550000,125500,0.9433311931788921,2.9911716,0.09528596,502,23.821490186564624,0.0008620027
250.0,0.040876,96426,302.4056558609009,0.0038525488,-0.0033348538,12575000,125750,0.9469410590827465,2.9828372,0.09545172,503,23.86292892404366,0.0013261103
250.0,0.032644,95043,303.01775789260864,0.0037613444,-0.004098284,12600000,126000,0.9561612568795681,2.9751935,0.09501267,504,23.753167990259826,0.0010026781
250.0,0.044336,94989,303.6196320056915,0.0044821035,-0.0034178211,12625000,126250,0.9624936692416668,2.9653282,0.095220536,505,23.805133954437917,0.0008834731
250.0,0.020968,97979,304.2377173900604,0.0030808467,-0.004750826,12650000,126500,0.9591861106455326,2.9566402,0.09546127,506,23.865319878867595,0.00060731434
250.0,0.044979997,96312,304.8465006351471,0.0044271895,-0.004104779,12675000,126750,0.9475238174200058,2.9457078,0.09554489,507,23.886224011603336,0.0007133963
250.0,0.035284,102346,305.45650267601013,0.0037500951,-0.0035176587,12700000,127000,0.9393002688884735,2.9364867,0.09542741,508,23.856854278248502,0.0009025907
250.0,0.036536,98061,306.06891918182373,0.00391302,-0.0041293213,12725000,127250,0.946653425693512,2.9279075,0.09521953,509,23.804883954222316,0.00081845734
250.0,0.049067996,94454,306.68747186660767,0.0042712814,-0.0030290915,12750000,127500,0.9574058875441551,2.9227173,0.095569335,510,23.892333111198386,0.0005196642
250.0,0.044068,95612,307.30343222618103,0.0042310273,-0.0032621115,12775000,127750,0.9526502899825573,2.9172518,0.09569671,511,23.92417563404888,0.00058658305
250.0,0.045536004,100567,307.9198501110077,0.0045169042,-0.0045194076,12800000,128000,0.9475044943392277,2.9085279,0.095473714,512,23.868427711008117,0.00064357906
250.0,0.044084,99887,308.5057923793793,0.004508977,-0.0038127503,12825000,128250,0.9358293488621712,2.9039283,0.09539651,513,23.849128174921496,0.0008343187
250.0,0.030456001,92229,309.1182134151459,0.0036660216,-0.0033284728,12850000,128500,0.9542157016694546,2.8985248,0.095651306,514,23.912826747414655,0.0004918285
250.0,0.016803999,93265,309.73721504211426,0.0025740317,-0.0042434307,12875000,128750,0.9463810324668884,2.8906522,0.095764756,515,23.941189640833763,0.0005620137
250.0,0.026120001,100344,310.3481116294861,0.0033286598,-0.004761198,12900000,129000,0.9442606866359711,2.882461,0.09542258,516,23.855644849039674,0.000779801
250.0,0.040392,101382,310.93945956230164,0.0039300155,-0.003345485,12925000,129250,0.9560350961983204,2.873977,0.09550253,517,23.875632139025257,0.0005387137
250.0,0.042728,92555,311.53520131111145,0.0045161108,-0.0045092152,12950000,129500,0.9573539160192013,2.8677022,0.095150545,518,23.787637560185978,0.00063796976
249.45,0.036276,98385,312.15440487861633,0.004195976,-0.004350769,12975000,129750,0.8946487158536911,2.863433,0.095128156,519,23.761567400940695,0.006939025
250.0,0.017284,97207,312.75059485435486,0.0025867843,-0.0044774264,13000000,130000,0.952094417065382,2.8604155,0.09533505,520,23.83376114823739,0.0009154558
250.0,0.024915999,102839,313.3530831336975,0.0030511536,-0.003906764,13025000,130250,0.9452755264937878,2.8566751,0.09535657,521,23.83914092213847,0.0009862202
250.0,0.022144001,97165,313.9484143257141,0.0030132004,-0.0043474184,13050000,130500,0.9495939612388611,2.8522644,0.09560852,522,23.90212809850462,0.0009237475
250.0,0.040267996,97354,314.55313420295715,0.0044385325,-0.0038926308,13075000,130750,0.9435623250901699,2.8483634,0.09552985,523,23.882459469605237,0.0010567332
250.0,0.042732,100129,315.16886377334595,0.00429177,-0.0040251603,13100000,131000,0.9515285864472389,2.8444052,0.09565391,524,23.913476244497577,0.00085541216
