serial_timesteps,policy_loss,policy_entropy,approxkl,ep_reward_mean,clipfrac,n_updates,value_loss,explained_variance,time_elapsed,total_timesteps,true_reward,ep_len_mean,fps
87750,-0.003404829,3.8379726,0.0037884773,23.59347876514563,0.038668,351,0.0019409086,0.9111288636922836,209.67048716545105,8775000,0.094373904,250.0,100156
88000,-0.004040955,3.8308158,0.0036993665,23.58795646347804,0.033424,352,0.0029198998,0.927664153277874,210.2492697238922,8800000,0.09435183,250.0,105125
88250,-0.003003945,3.825714,0.0037274589,23.557729295924364,0.034376,353,0.001857399,0.9143897071480751,210.83678555488586,8825000,0.094230905,250.0,111033
88500,-0.0039233663,3.8203773,0.0037868072,23.654909419988982,0.031088,354,0.0014067397,0.9135435819625854,211.4099462032318,8850000,0.09461964,250.0,108576
88750,-0.0041182535,3.8135903,0.002985524,23.581670909652022,0.021316001,355,0.0019397198,0.9167538657784462,211.9730567932129,8875000,0.09432668,250.0,103068
89000,-0.0036546104,3.8051896,0.0029348421,23.677232789479895,0.025943998,356,0.0013416349,0.9137584418058395,212.55410075187683,8900000,0.094708934,250.0,104058
89250,-0.004065075,3.8000755,0.003707777,23.59194878230337,0.035936,357,0.0020320045,0.8915270492434502,213.15075397491455,8925000,0.094367795,250.0,101644
89500,-0.0036028535,3.796987,0.0029721465,23.684275718445424,0.022628,358,0.0018186806,0.8959580510854721,213.73525309562683,8950000,0.0947371,250.0,105926
89750,-0.0031804733,3.7933083,0.0048880926,23.673117053232854,0.051452,359,0.0015559321,0.9132851585745811,214.31950330734253,8975000,0.09469247,250.0,106518
90000,-0.0037761107,3.7878609,0.003699319,23.643277520716655,0.032696,360,0.0017782304,0.9255325570702553,214.89621138572693,9000000,0.0945731,250.0,105788
90250,-0.0037972606,3.779838,0.0031516482,23.624173690034077,0.024652,361,0.0014116215,0.9235363528132439,215.4761815071106,9025000,0.09449669,250.0,106031
90500,-0.00449966,3.7691517,0.003642931,23.648775500198827,0.032204002,362,0.0012375481,0.9266031011939049,216.05089330673218,9050000,0.094595104,250.0,107492
90750,-0.0042052562,3.7603111,0.002941539,23.536008754287614,0.022776,363,0.0022745323,0.9120342805981636,216.6955108642578,9075000,0.09414403,250.0,105627
91000,-0.0027438367,3.755097,0.0058933785,23.657482923935166,0.072303995,364,0.0022078166,0.9097475558519363,217.28700351715088,9100000,0.09462994,250.0,104278
91250,-0.003939668,3.7499142,0.003144818,23.63172770480538,0.023823999,365,0.0016742777,0.9206130057573318,217.86203479766846,9125000,0.09452692,250.0,108846
91500,-0.0037330887,3.7417855,0.0032769088,23.697376637373818,0.025552,366,0.0012625142,0.9161112159490585,218.43705415725708,9150000,0.094789505,250.0,110084
91750,-0.0043035937,3.7357388,0.00379356,23.740552372414385,0.033496,367,0.0017184447,0.9007058218121529,218.9933717250824,9175000,0.09496222,250.0,108051
92000,-0.0042074863,3.731913,0.0032460024,23.689644983847394,0.027296001,368,0.0015308552,0.9079728201031685,219.56457829475403,9200000,0.094758585,250.0,107102
92250,-0.004409193,3.7289166,0.0042490372,23.733063194677232,0.045076,369,0.0016529092,0.9099969938397408,220.1361744403839,9225000,0.09493224,250.0,107762
92500,-0.0037334003,3.7236958,0.004036751,23.72209390242868,0.036836,370,0.00097059517,0.9283756166696548,220.69887471199036,9250000,0.09488837,250.0,107276
92750,-0.0033950314,3.7126815,0.003627754,23.612141676395492,0.0293,371,0.0016694341,0.9094566330313683,221.27476048469543,9275000,0.09444855,250.0,103954
93000,-0.0052267136,3.7044227,0.0042366036,23.617871913404088,0.043472,372,0.0019679873,0.9238906428217888,221.84375596046448,9300000,0.094471484,250.0,100363
93250,-0.0045700646,3.6992755,0.003880928,23.644322378956712,0.035508,373,0.0016884388,0.9118565544486046,222.43131852149963,9325000,0.09457728,250.0,95753
93500,-0.004436607,3.69638,0.0041435575,23.748110971109945,0.02964,374,0.008274685,0.8722743093967438,223.026695728302,9350000,0.09507334,249.45,106730
93750,-0.0033758213,3.6968055,0.0032156217,23.738486147699003,0.025287997,375,0.0016733,0.901233047246933,223.6040256023407,9375000,0.094953954,250.0,106740
94000,-0.0048456634,3.6969502,0.003919213,23.64117812946439,0.03054,376,0.007335283,0.8939071223139763,224.17949318885803,9400000,0.09471664,249.02,110657
94250,-0.0032163714,3.695779,0.0055226684,23.78225482758302,0.062308002,377,0.0014616037,0.9021447971463203,224.7341284751892,9425000,0.09512901,250.0,101111
94500,-0.0028014327,3.6926193,0.004257818,23.571187126855367,0.039796002,378,0.0049297377,0.8805993348360062,225.31969022750854,9450000,0.09428474,250.0,104878
94750,-0.003495541,3.6913364,0.0045770365,23.727331756078637,0.048531998,379,0.0015774595,0.9084421098232269,225.9205515384674,9475000,0.094909325,250.0,102789
95000,-0.004408468,3.686475,0.0034185904,23.674479975963695,0.027752,380,0.0019046767,0.8984321057796478,226.50199675559998,9500000,0.09469793,250.0,106401
95250,-0.0036576875,3.678244,0.004572966,23.756023866324686,0.046775997,381,0.001226233,0.9098635017871857,227.06487488746643,9525000,0.0950241,250.0,107368
95500,-0.004293299,3.671945,0.0020366334,23.57950118038476,0.014435999,382,0.007084185,0.8849865421652794,227.62669706344604,9550000,0.09442996,249.37,107043
95750,-0.004048215,3.6693606,0.0038802463,23.685562220141293,0.033016,383,0.0013630561,0.9279440119862556,228.1927683353424,9575000,0.09474225,250.0,107948
96000,-0.00392251,3.6597908,0.0035187304,23.85042872593622,0.028895998,384,0.001096931,0.9085139706730843,228.75843000411987,9600000,0.09540172,250.0,109698
96250,-0.0040881773,3.6491418,0.0026237243,23.807036166588077,0.017763998,385,0.0013681499,0.8960673436522484,229.32166266441345,9625000,0.09522814,250.0,105565
96500,-0.0040793885,3.6406822,0.0024793744,23.664989733817347,0.017479999,386,0.0015609548,0.9139865189790726,229.9036545753479,9650000,0.09465996,250.0,108331
96750,-0.004282596,3.6303267,0.0038819811,23.72547263535205,0.035948,387,0.0013723094,0.8922079280018806,230.47245287895203,9675000,0.0949019,250.0,107140
97000,-0.0040072147,3.6200478,0.0034842473,23.82743236918934,0.029280001,388,0.0011280698,0.9116728082299232,231.0368309020996,9700000,0.09530973,250.0,108219
97250,-0.0044472306,3.612493,0.002103548,23.797225784676847,0.017056,389,0.001063209,0.9114315584301949,231.60504388809204,9725000,0.09518891,250.0,99868
97500,-0.0047228113,3.6052387,0.003997003,23.64790751373046,0.037348,390,0.0018147519,0.9062746837735176,232.19197297096252,9750000,0.09459163,250.0,108753
97750,-0.0049894704,3.5988178,0.0039124633,23.61415539603564,0.034156002,391,0.0037710047,0.9167062044143677,232.74500036239624,9775000,0.09445662,250.0,106899
98000,-0.00313728,3.5912647,0.004070831,23.797075565017803,0.038275998,392,0.0010896286,0.9163435250520706,233.30397772789001,9800000,0.0951883,250.0,114726
98250,-0.0030831816,3.5813203,0.0054542758,23.720695999248942,0.063907996,393,0.0029801123,0.8932584077119827,233.8417398929596,9825000,0.094882786,250.0,109687
98500,-0.0036813836,3.5721352,0.003775254,23.716025428105205,0.034068003,394,0.0011327087,0.913623571395874,234.39661955833435,9850000,0.0948641,250.0,115544
98750,-0.003839797,3.5658054,0.00384591,23.62699769712519,0.035148002,395,0.0016978187,0.9147127866744995,234.9400179386139,9875000,0.094507985,250.0,113586
99000,-0.0042409757,3.558246,0.0039794515,23.67947776326444,0.036724,396,0.00205886,0.8979263007640839,235.49084210395813,9900000,0.09471792,250.0,105836
99250,-0.004289991,3.549607,0.004534743,23.68230605799472,0.043071996,397,0.0018532794,0.9101106598973274,236.05858969688416,9925000,0.09472922,250.0,113428
99500,-0.005085398,3.5435493,0.005392344,23.563959554070607,0.0582,398,0.008519087,0.876446045935154,236.59984135627747,9950000,0.09435533,249.3,106224
99750,-0.00387891,3.5410442,0.0034363014,23.671153963361867,0.030828,399,0.0019230854,0.9194790348410606,237.16430473327637,9975000,0.094684616,250.0,110278
100000,-0.004449456,3.5397334,0.0028633454,23.637628107432974,0.022444,400,0.0038704495,0.8930840268731117,237.7328519821167,10000000,0.094550505,250.0,113978
100250,-0.0046305843,3.5413406,0.005186972,23.68708104311605,0.056048,401,0.0022901997,0.8989291489124298,238.27911353111267,10025000,0.09474832,250.0,115639
100500,-0.0042730984,3.5352852,0.0032275799,23.783237228365905,0.028231999,402,0.0015636662,0.8892492726445198,238.8145501613617,10050000,0.09513295,250.0,110574
100750,-0.0050700675,3.5278602,0.004687301,23.72225797377061,0.051672,403,0.0012476032,0.9032177627086639,239.36872005462646,10075000,0.09488902,250.0,115259
101000,-0.003853567,3.5228615,0.002211354,23.793230694700032,0.014904,404,0.0009222055,0.9177612513303757,239.9054136276245,10100000,0.09517292,250.0,111151
101250,-0.0043679504,3.520781,0.0039739795,23.753767895039637,0.040524,405,0.0016594207,0.9010474979877472,240.45586919784546,10125000,0.09501507,250.0,108967
101500,-0.0036040042,3.5177147,0.003395178,23.71642850962933,0.028639998,406,0.0012336976,0.922035351395607,241.0110855102539,10150000,0.09486571,250.0,115224
101750,-0.0044740364,3.5130684,0.0036375425,23.76413721681922,0.033819996,407,0.0019874363,0.9006796106696129,241.56195831298828,10175000,0.095056556,250.0,108401
102000,-0.0039335573,3.5037556,0.0026703044,23.79195372828748,0.017544,408,0.00091351074,0.9255691394209862,242.12382411956787,10200000,0.095167816,250.0,110625
102250,-0.004079128,3.492606,0.002730927,23.776400765258586,0.021432001,409,0.0013269102,0.9198852926492691,242.69477796554565,10225000,0.0951056,250.0,113562
102500,-0.004063775,3.4831777,0.004075444,23.68931620720221,0.036659997,410,0.0022378,0.9262802824378014,243.24678325653076,10250000,0.09475727,250.0,105953
102750,-0.0046991007,3.4745936,0.004251144,23.669212268217233,0.043376002,411,0.0011721196,0.9247919768095016,243.81975436210632,10275000,0.094676845,250.0,99451
103000,-0.0035146666,3.465559,0.004378093,23.820429588067345,0.048552,412,0.0008221011,0.9182774126529694,244.40141034126282,10300000,0.09528172,250.0,104108
103250,-0.0046939347,3.4571872,0.003396672,23.652796133332885,0.026816,413,0.0024821428,0.9141610264778137,244.97694396972656,10325000,0.09461118,250.0,101765
103500,-0.0041111857,3.451564,0.004016877,23.73203162740916,0.039284,414,0.0022741146,0.921809010207653,245.55653190612793,10350000,0.09492814,250.0,105702
103750,-0.004175696,3.4448547,0.0041886955,23.697120176855243,0.040487997,415,0.0020679398,0.9076539278030396,246.11167979240417,10375000,0.094788484,250.0,106826
104000,-0.0042842273,3.4373717,0.0025851424,23.775826523909345,0.019612001,416,0.0011670351,0.9164548739790916,246.67636489868164,10400000,0.0951033,250.0,107228
104250,-0.0038677373,3.4285424,0.003530227,23.6706054324517,0.028868,417,0.002204194,0.9097762107849121,247.2456305027008,10425000,0.094682425,250.0,102314
104500,-0.0040560975,3.4235878,0.0041980147,23.762810385487974,0.043644,418,0.00097364344,0.909391887485981,247.8175072669983,10450000,0.095051244,250.0,107609
104750,-0.003932924,3.4183228,0.0020194636,23.789849762370576,0.015108,419,0.0009124699,0.9193041697144508,248.38664770126343,10475000,0.095159404,250.0,104430
105000,-0.0043115383,3.4110646,0.004488488,23.746174401420866,0.045199998,420,0.0013626906,0.9015476405620575,248.9951615333557,10500000,0.094984695,250.0,94044
105250,-0.0040742434,3.402303,0.0034650997,23.784499133186472,0.029931998,421,0.00094591285,0.9271897971630096,249.68997383117676,10525000,0.095138,250.0,106475
105500,-0.0042475727,3.3920445,0.0036594137,23.815811466643353,0.03232,422,0.001638432,0.9244331046938896,250.25477480888367,10550000,0.09526324,250.0,111085
105750,-0.0042466666,3.3867176,0.0042526727,23.774298909255304,0.043624002,423,0.0012597706,0.9121735841035843,250.81112480163574,10575000,0.09509721,250.0,102001
106000,-0.0041183108,3.381731,0.004810597,23.748775044315263,0.050288003,424,0.0019796568,0.8971895799040794,251.3971812725067,10600000,0.0949951,250.0,109701
106250,-0.0038966644,3.3779557,0.0030736416,23.768647558338706,0.024332,425,0.0017538185,0.9183365851640701,251.93451929092407,10625000,0.09507458,250.0,123444
106500,-0.0035767616,3.3714833,0.003185214,23.776629858905217,0.026052002,426,0.0010345043,0.9269248992204666,252.46262454986572,10650000,0.09510651,250.0,106642
106750,-0.0046677846,3.3662229,0.002811981,23.74025954651181,0.022068,427,0.0012840054,0.9272312000393867,253.0304765701294,10675000,0.09496105,250.0,85020
107000,-0.0038917884,3.3601463,0.002981615,23.70939172718441,0.023976,428,0.0011579687,0.9315193518996239,253.65559840202332,10700000,0.09483757,250.0,114729
107250,-0.0035525323,3.3521304,0.0038107089,23.79323294883594,0.034984,429,0.0010528729,0.9154375568032265,254.20797300338745,10725000,0.09517292,250.0,85972
107500,-0.0047082193,3.346171,0.0038088989,23.795871604280546,0.034908,430,0.0010578008,0.9255483597517014,254.84737968444824,10750000,0.095183484,250.0,107247
107750,-0.00450146,3.3411808,0.0040279864,23.77691686252947,0.035172,431,0.001182514,0.9230131208896637,255.4182608127594,10775000,0.09510767,250.0,110504
108000,-0.0044416673,3.3347764,0.003381465,23.678113908054073,0.032212,432,0.002077275,0.9095713719725609,255.9803569316864,10800000,0.09471246,250.0,107447
108250,-0.004077447,3.3307805,0.0033390527,23.717106472327433,0.02568,433,0.001169156,0.9352449849247932,256.5418326854706,10825000,0.09486843,250.0,107043
108500,-0.0042028185,3.3286915,0.004806683,23.756192833403183,0.047264002,434,0.0020157236,0.911080852150917,257.10959100723267,10850000,0.09502477,250.0,103655
108750,-0.0035919915,3.3239188,0.003716202,23.87753126397147,0.036364,435,0.0009105677,0.9315485656261444,257.6839089393616,10875000,0.09551012,250.0,106472
109000,-0.0037094776,3.319521,0.0037589513,23.837796903755518,0.03528,436,0.0022091665,0.9036201164126396,258.24148511886597,10900000,0.09535119,250.0,112078
109250,-0.0032210138,3.3182876,0.0036774352,23.782726266176905,0.033112,437,0.0017865787,0.8985646069049835,258.80165123939514,10925000,0.095130906,250.0,108970
109500,-0.0037287422,3.3146584,0.004367049,23.820234884320815,0.043399997,438,0.0007968304,0.931594967842102,259.36682987213135,10950000,0.09528094,250.0,104900
109750,-0.0046801963,3.309674,0.0040245103,23.73589420190081,0.033924,439,0.0016045105,0.9300631657242775,259.9286324977875,10975000,0.094943576,250.0,111012
110000,-0.0029692755,3.3070266,0.0038446565,23.791351877544074,0.04134,440,0.0011071857,0.9292164593935013,260.4807093143463,11000000,0.09516541,250.0,109103
110250,-0.0040952554,3.3034275,0.0038763147,23.767411745657736,0.036912,441,0.002070814,0.88575279712677,261.04120993614197,11025000,0.09506965,250.0,107221
110500,-0.003334192,3.3006961,0.002484998,23.893634985125683,0.018023998,442,0.0013123942,0.9137812405824661,261.5971896648407,11050000,0.09557454,250.0,105669
110750,-0.004551824,3.2972145,0.0035879002,23.65448325688223,0.031388,443,0.0040047355,0.8963643088936806,262.1658787727356,11075000,0.09461793,250.0,106812
111000,-0.004064374,3.29259,0.0024191677,23.7639027666059,0.016948,444,0.0012860941,0.9465738758444786,262.7495102882385,11100000,0.0950556,250.0,108533
111250,-0.0041294787,3.284624,0.0040787607,23.80615927547595,0.03766,445,0.0015025309,0.9092305973172188,263.31724858283997,11125000,0.09522464,250.0,101983
111500,-0.0047163507,3.2776318,0.0029362212,23.72675171290466,0.023395998,446,0.0019219879,0.9156367629766464,263.8974027633667,11150000,0.09490701,250.0,106506
111750,-0.0029658645,3.275025,0.004049954,23.843379816138185,0.044868,447,0.001039004,0.9167812615633011,264.46236062049866,11175000,0.095373526,250.0,108576
112000,-0.003912457,3.271523,0.004179047,23.78869985627942,0.038652,448,0.0013808946,0.9353741779923439,265.0224578380585,11200000,0.09515481,250.0,106141
112250,-0.00439955,3.2666962,0.0026128716,23.744583777198567,0.018648,449,0.0017622461,0.9199868440628052,265.59105348587036,11225000,0.09497834,250.0,106562
112500,-0.004478008,3.2622235,0.0030344438,23.78808647884289,0.023591999,450,0.0011333341,0.9267266169190407,266.1599233150482,11250000,0.09515234,250.0,106429
112750,-0.0036936086,3.2573547,0.0062135207,23.760778019058563,0.080447994,451,0.001025461,0.9336944669485092,266.71998381614685,11275000,0.095043115,250.0,105054
113000,-0.0038242128,3.2515633,0.0047393916,23.760473616584203,0.0479,452,0.0009355952,0.9336938634514809,267.28726840019226,11300000,0.09504189,250.0,107837
113250,-0.0040918966,3.2465367,0.0049158796,23.797559378505685,0.048984,453,0.0011678173,0.92551489174366,267.85521960258484,11325000,0.09519024,250.0,99345
113500,-0.0036881473,3.2415402,0.00500684,23.76027401205065,0.053472,454,0.0010974448,0.9403150156140327,268.43873047828674,11350000,0.095041096,250.0,103468
113750,-0.0036221477,3.2363694,0.0031793122,23.816932534415972,0.02486,455,0.00089859153,0.9456418566405773,269.00954365730286,11375000,0.09526773,250.0,102291
114000,-0.0062680454,3.2298348,0.0035711445,23.635911313742398,0.024172,456,0.0066161044,0.9294402524828911,269.5809783935547,11400000,0.09454365,250.0,101704
114250,-0.003772971,3.2292092,0.0032941154,23.776964925513603,0.029644001,457,0.0015535185,0.9217403754591942,270.16106724739075,11425000,0.09510786,250.0,106280
114500,-0.0043929718,3.2287724,0.0043757847,23.682549888142386,0.043832,458,0.0014422068,0.928446926176548,270.72523021698,11450000,0.094730206,250.0,102269
114750,-0.0038098567,3.2260773,0.0041326825,23.706048372117802,0.037544005,459,0.0015857253,0.9317663386464119,271.2996060848236,11475000,0.0948242,250.0,103968
115000,-0.004635663,3.2209373,0.004667789,23.80292255668435,0.046331998,460,0.0012162776,0.9329094365239143,271.87147665023804,11500000,0.09521169,250.0,104577
115250,-0.00434957,3.2141023,0.004234194,23.797944756811486,0.043688003,461,0.0010481337,0.9395035617053509,272.44051909446716,11525000,0.09519178,250.0,107496
115500,-0.0030773343,3.2059789,0.0029166585,23.815449993684886,0.02154,462,0.0008825585,0.9345639869570732,272.9991762638092,11550000,0.0952618,250.0,100975
115750,-0.003813114,3.2014484,0.0026034429,23.834857828099047,0.02082,463,0.0009708387,0.9234795868396759,273.57774090766907,11575000,0.09533943,250.0,109039
116000,-0.00455453,3.1994123,0.00346556,23.7577762545459,0.030812,464,0.0010154359,0.9377410672605038,274.13699746131897,11600000,0.095031105,250.0,107745
116250,-0.0036149155,3.1963065,0.0035033072,23.791032781646354,0.028028,465,0.0009262206,0.9405043497681618,274.70233368873596,11625000,0.09516413,250.0,107472
116500,-0.0048882947,3.1926446,0.003032729,23.718545469974924,0.024791999,466,0.0021558993,0.9059244766831398,275.2634391784668,11650000,0.09487418,250.0,108061
116750,-0.0049562915,3.1887383,0.004280758,23.734418709547317,0.041784003,467,0.002743272,0.9062103778123856,275.8279962539673,11675000,0.094937675,250.0,102117
117000,-0.004402025,3.1848671,0.0035341657,23.90255587868858,0.029248,468,0.0010681491,0.9154525920748711,276.4039669036865,11700000,0.095610216,250.0,106672
117250,-0.0047748787,3.1784678,0.0042885467,23.822928786482663,0.040832,469,0.0014056517,0.9296181872487068,276.9722623825073,11725000,0.09529172,250.0,103537
117500,-0.0032107886,3.170734,0.004856733,23.795086210871816,0.050695997,470,0.0012755722,0.9207737967371941,277.5454502105713,11750000,0.09518034,250.0,102605
117750,-0.003577362,3.1650996,0.0034414832,23.794724565603538,0.028792,471,0.0008748993,0.9363968372344971,278.1216928958893,11775000,0.09517891,250.0,99403
118000,-0.003496255,3.1572766,0.0035556643,23.84337988688843,0.030844,472,0.0009252814,0.9360486716032028,278.7060561180115,11800000,0.095373526,250.0,99565
118250,-0.0049419953,3.1528986,0.00232029,23.766178175893437,0.016603999,473,0.0012731196,0.9289312809705734,279.2838430404663,11825000,0.095064715,250.0,100606
118500,-0.0036967886,3.1464868,0.002939655,23.864693564060143,0.021876002,474,0.0008683664,0.9404404796659946,279.86748814582825,11850000,0.09545877,250.0,109409
118750,-0.0046470794,3.1376622,0.0030381274,23.82624458254315,0.024624001,475,0.0013825729,0.9162852540612221,280.4274606704712,11875000,0.09530498,250.0,103961
119000,-0.004243094,3.130867,0.0035462473,23.877611585113918,0.029907998,476,0.001116788,0.9201854392886162,281.00753140449524,11900000,0.09551044,250.0,108247
119250,-0.0041707726,3.1284192,0.0036608335,23.73797921730933,0.029615998,477,0.0071100094,0.8898292481899261,281.5723834037781,11925000,0.09502907,249.45,104077
119500,-0.00449122,3.1294503,0.0035336278,23.77578521120362,0.028420001,478,0.0010816341,0.9354484900832176,282.1449818611145,11950000,0.09510314,250.0,103947
119750,-0.004811315,3.1316285,0.0048521706,23.77503372152125,0.052868,479,0.0015017175,0.9412915147840977,282.712055683136,11975000,0.095100135,250.0,104512
120000,-0.0037959372,3.1307743,0.0054309326,23.79360013720114,0.061012,480,0.0011362338,0.9373607859015465,283.2742009162903,12000000,0.095174395,250.0,108082
120250,-0.0041068187,3.1271167,0.0033303096,23.86293242640211,0.02748,481,0.0009094924,0.9280051812529564,283.83215284347534,12025000,0.095451735,250.0,104602
120500,-0.0035834578,3.1229317,0.0032471518,23.842475143820046,0.026128,482,0.00086903654,0.9301744699478149,284.40716576576233,12050000,0.095369905,250.0,101445
120750,-0.004656886,3.1185584,0.0033259552,23.81426269991789,0.026448,483,0.0011682677,0.9267547726631165,284.98873925209045,12075000,0.09525705,250.0,101213
121000,-0.0042523937,3.1139686,0.0028921259,23.855481046758594,0.021279998,484,0.00094210013,0.9340485855937004,285.56936168670654,12100000,0.095421925,250.0,103362
121250,-0.0036581054,3.1085165,0.0035349217,23.829315294501374,0.027288001,485,0.0009742693,0.9337722510099411,286.14025044441223,12125000,0.09531727,250.0,103933
121500,-0.0038789324,3.1059403,0.0031977487,23.777818047533803,0.024415998,486,0.001137331,0.9354590848088264,286.70972180366516,12150000,0.09511127,250.0,102938
121750,-0.0042094,3.099955,0.0040859785,23.80872510995716,0.041936003,487,0.0008442641,0.9346581995487213,287.28060936927795,12175000,0.0952349,250.0,106099
122000,-0.0036329057,3.0946789,0.0048165573,23.8858852364216,0.051404,488,0.0008582271,0.9319127276539803,287.8513162136078,12200000,0.09554355,250.0,102439
122250,-0.004598254,3.088135,0.0043631485,23.877757421647257,0.042468,489,0.00067034503,0.9380101822316647,288.442364692688,12225000,0.095511034,250.0,111914
122500,-0.0041716457,3.0790672,0.0025567643,23.860014680734604,0.01856,490,0.0008332165,0.9299187511205673,288.99785137176514,12250000,0.09544006,250.0,119153
122750,-0.004024129,3.070142,0.0036121695,23.896911434908397,0.029527998,491,0.0006613139,0.9409527219831944,289.5343589782715,12275000,0.09558765,250.0,110515
123000,-0.0050891773,3.06496,0.0047301343,23.813926228517666,0.039155997,492,0.007982523,0.8642769008874893,290.08682894706726,12300000,0.09529904,249.5,109950
123250,-0.0032185935,3.062835,0.0038688164,23.798617218071595,0.035067998,493,0.0009945363,0.931674912571907,290.6484444141388,12325000,0.09519447,250.0,108735
123500,-0.004848359,3.060557,0.0047073914,23.817631685826,0.051048,494,0.0007510098,0.9372288212180138,291.21410512924194,12350000,0.095270514,250.0,101912
123750,-0.0034002394,3.057147,0.0037663437,23.83332357788837,0.034059998,495,0.0010156726,0.9395945481956005,291.80468559265137,12375000,0.0953333,250.0,107059
124000,-0.003264717,3.0537684,0.00497885,23.82976560255978,0.056496,496,0.0011257345,0.9269277527928352,292.36947989463806,12400000,0.09531906,250.0,107320
124250,-0.0036519233,3.0519633,0.004739922,23.875958330575376,0.054316003,497,0.0015185743,0.8941453546285629,292.9297847747803,12425000,0.09550383,250.0,107596
124500,-0.0035922055,3.0497365,0.0036488406,23.871652382118626,0.034456,498,0.0007479324,0.9296692982316017,293.4959692955017,12450000,0.0954866,250.0,105773
124750,-0.0037952154,3.0451515,0.0034140002,23.875916047119535,0.026888002,499,0.0010033061,0.9271393343806267,294.0792818069458,12475000,0.095503666,250.0,106047
125000,-0.0050272746,3.0399358,0.0038166016,23.83054631602252,0.032296,500,0.0016534921,0.8999065607786179,294.6475110054016,12500000,0.09532218,250.0,105016
125250,-0.0040620063,3.034906,0.004282724,23.858036538051675,0.041688003,501,0.0012411799,0.914639875292778,295.2130661010742,12525000,0.09543215,250.0,102520
125500,-0.004583111,3.0306978,0.003242731,23.878245165632105,0.026616002,502,0.0007439617,0.9320724606513977,295.79088139533997,12550000,0.09551298,250.0,103622
125750,-0.0042543695,3.026092,0.003467969,23.844742761426605,0.028319996,503,0.0008660572,0.9376458302140236,296.3618869781494,12575000,0.09537897,250.0,106056
126000,-0.004417537,3.0200882,0.0025396894,23.82502369401045,0.01766,504,0.001222736,0.9340227320790291,296.93699383735657,12600000,0.095300086,250.0,109877
126250,-0.003592634,3.014062,0.005860005,23.946466003431944,0.069096,505,0.0011574163,0.9153049364686012,297.49832701683044,12625000,0.095785856,250.0,102978
126500,-0.0040850793,3.0088584,0.00288986,23.89420607969165,0.024416,506,0.0009316698,0.9206645041704178,298.06839394569397,12650000,0.09557684,250.0,108282
126750,-0.0043857684,3.0028293,0.0038031202,23.87026709339487,0.032332,507,0.00093213934,0.9383959770202637,298.6289031505585,12675000,0.09548107,250.0,108375
127000,-0.0040440606,2.9950032,0.0037578742,23.903307760981843,0.032771997,508,0.0019112468,0.9368587210774422,299.20012521743774,12700000,0.095613234,250.0,101884
127250,-0.003872376,2.986816,0.0033266034,23.859676755740367,0.027508,509,0.00087625795,0.9366403594613075,299.7787780761719,12725000,0.09543871,250.0,106202
127500,-0.0048316573,2.9794338,0.0040345863,23.75479931261303,0.037596,510,0.0018920951,0.9299022257328033,300.3443691730499,12750000,0.0950192,250.0,104420
127750,-0.00452307,2.9731104,0.0041078674,23.92691208145581,0.038723998,511,0.00090912887,0.9231186658143997,300.91411900520325,12775000,0.09570765,250.0,108955
128000,-0.0037238144,2.96569,0.002910269,23.906952011724,0.022984002,512,0.0018820434,0.919642947614193,301.46553134918213,12800000,0.0956278,250.0,106969
128250,-0.0033005774,2.9594254,0.0036101534,23.876583346319386,0.032312,513,0.000908333,0.9362818226218224,302.02691316604614,12825000,0.09550634,250.0,114463
128500,-0.004917669,2.953783,0.0037719507,23.84044976037927,0.035296,514,0.002394214,0.9171719774603844,302.5718550682068,12850000,0.0953618,250.0,103434
128750,-0.004760039,2.9494145,0.0051997597,23.742836773316377,0.054164004,515,0.0032936272,0.9189638048410416,303.144855260849,12875000,0.09497136,250.0,111056
129000,-0.0038754153,2.9471545,0.005044933,23.912418054211884,0.057719998,516,0.0013997034,0.8940801993012428,303.6812071800232,12900000,0.09564967,250.0,115693
129250,-0.0047611236,2.9435089,0.0029033122,23.823199072377758,0.023568,517,0.0020253747,0.8924409300088882,304.220826625824,12925000,0.09529279,250.0,110085
129500,-0.003984493,2.9348392,0.0038157944,23.88472128815367,0.03546,518,0.0006685895,0.9481601901352406,304.77786779403687,12950000,0.095538884,250.0,112451
129750,-0.004057304,2.9275615,0.0031200354,23.77667747613188,0.023772001,519,0.001230509,0.9401133432984352,305.3282186985016,12975000,0.0951067,250.0,110680
130000,-0.0042020497,2.9227004,0.0036797686,23.80811914324085,0.031015998,520,0.00077446795,0.9435875825583935,305.87622117996216,13000000,0.09523247,250.0,121039
130250,-0.0047334014,2.915989,0.003857185,23.856840600790456,0.036144,521,0.00094435475,0.9352731630206108,306.4086103439331,13025000,0.095427364,250.0,109825
130500,-0.0051520504,2.9083967,0.0042466028,23.659415760265183,0.037979998,522,0.010071118,0.8662885278463364,306.9644618034363,13050000,0.0947472,249.4,120021
130750,-0.0049936166,2.9069006,0.0033706017,23.92946330965846,0.027524,523,0.001106681,0.9295489639043808,307.49635314941406,13075000,0.095717855,250.0,105343
131000,-0.0034512512,2.906036,0.004872582,23.922479905257934,0.049484003,524,0.0017026592,0.918043963611126,308.06144404411316,13100000,0.09568992,250.0,107963
131250,-0.00443424,2.9054787,0.002750753,23.92377984055689,0.018552,525,0.0012719508,0.9190857633948326,308.62055921554565,13125000,0.09569513,250.0,103868
